,run,biosample,MIC_AMC,MIC_AMP,MIC_AZM,MIC_FOX,MIC_TIO,MIC_CRO,MIC_CHL,MIC_CIP,MIC_GEN,MIC_NAL,MIC_STR,MIC_FIS,MIC_TET,MIC_SXT,MIC_KAN,SIR_AMC,SIR_AMP,SIR_AZM,SIR_FOX,SIR_TIO,SIR_CRO,SIR_CHL,SIR_CIP,SIR_GEN,SIR_NAL,SIR_STR,SIR_FIS,SIR_TET,SIR_SXT,SIR_KAN,isolation_source,serovar,collection_date,collected_by,geo_loc_name,strain,sub_species,Typing Method,Testing Standard,source,cgmlst_matching_alleles,cgmlst_subspecies,h1,h2,o_antigen,serogroup,serovar_antigen,serovar_cgmlst
4647,SRR1521589,SAMN02782507,<= 1,2, ,2,1,<= 0.25,8,<= 0.015,<= 0.25,8,<= 32,32,<= 4,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,chicken breast,Heidelberg,2004,FDA,USA:OR,WAPHL_SAL-A00455, ,,CLSI,,,,,,,,,
4648,SRR1544250,SAMN02782506,<= 1,<= 1, ,2,0.5,<= 0.25,8,<= 0.015,<= 0.25,4,> 64,64,> 32,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,susceptible,susceptible,chicken breast,Hadar,2004,FDA,USA:OR,WAPHL_SAL-A00454, ,,CLSI,,,,,,,,,
4649,SRR1544306,SAMN02782505,<= 1,<= 1, ,4,1,<= 0.25,4,<= 0.015,0.5,4,== 64,64,> 32,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,susceptible,susceptible,chicken breast,Hadar,2004,FDA,USA:OR,WAPHL_SAL-A00453, ,,CLSI,,,,,,,,,
4650,SRR1544192,SAMN02782504,<= 1,<= 1, ,2,1,<= 0.25,8,<= 0.015,0.5,4,== 64,64,> 32,<= 0.125,== 16,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,susceptible,susceptible,chicken breast,Hadar,2004,FDA,USA:OR,WAPHL_SAL-A00452, ,,CLSI,,,,,,,,,
4651,SRR1544414,SAMN02782498,<= 1,<= 1, ,2,1,<= 0.25,8,<= 0.015,0.5,4,<= 32,32,<= 4,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,chicken breast,Heidelberg,2004,FDA,USA:OR,WAPHL_SAL-A00446, ,,CLSI,,,,,,,,,
4652,SRR1544392,SAMN02782497,<= 1,<= 1, ,2,1,<= 0.25,8,<= 0.015,0.5,4,<= 32,32,<= 4,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,chicken breast,Heidelberg,2004,FDA,USA:OR,WAPHL_SAL-A00445, ,,CLSI,,,,,,,,,
4653,SRR1544174,SAMN02782496,<= 1,<= 1, ,2,0.5,<= 0.25,8,<= 0.015,0.5,4,<= 32,<= 16,<= 4,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,chicken breast,Heidelberg,2004,FDA,USA:OR,WAPHL_SAL-A00444, ,,CLSI,,,,,,,,,
4654,SRR1544325,SAMN02782494,2,2, ,2,1,<= 0.25,4,<= 0.015,<= 0.25,4,== 64,32,> 32,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,susceptible,susceptible,chicken breast,Hadar,2004,FDA,USA:OR,WAPHL_SAL-A00442, ,,CLSI,,,,,,,,,
4655,SRR1544231,SAMN02782493,> 32,> 32, ,32,> 8,8,> 32,<= 0.015,0.5,4,> 64,> 256,> 32,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,resistant,susceptible,susceptible,susceptible,resistant,resistant,resistant,susceptible,susceptible,chicken breast,Heidelberg,2004,FDA,USA:OR,WAPHL_SAL-A00441, ,,CLSI,,,,,,,,,
4656,SRR1544283,SAMN02782492,<= 1,<= 1, ,2,0.5,<= 0.25,8,<= 0.015,0.5,4,<= 32,32,> 32,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,ground turkey,Heidelberg,2004,FDA,USA:OR,WAPHL_SAL-A00440, ,,CLSI,,,,,,,,,
4657,SRR1544145,SAMN02782491,<= 1,<= 1, ,2,0.5,<= 0.25,8,<= 0.015,0.5,4,<= 32,32,<= 4,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,chicken breast,Heidelberg,2004,FDA,USA:OR,WAPHL_SAL-A00439, ,,CLSI,,,,,,,,,
4658,SRR1544425,SAMN02782490,<= 1,<= 1, ,2,1,<= 0.25,4,<= 0.015,1,4,<= 32,64,<= 4,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,chicken breast,Kentucky,2004,FDA,USA:OR,WAPHL_SAL-A00438, ,,CLSI,,,,,,,,,
4659,SRR1544305,SAMN02782489,<= 1,<= 1, ,2,0.5,<= 0.25,8,<= 0.015,<= 0.25,4,<= 32,32,<= 4,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,chicken breast,Heidelberg,2004,FDA,USA:OR,WAPHL_SAL-A00437, ,,CLSI,,,,,,,,,
4660,SRR1544424,SAMN02782488,<= 1,<= 1, ,2,1,<= 0.25,8,<= 0.015,0.5,4,<= 32,32,<= 4,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,chicken breast,Heidelberg,2004,FDA,USA:OR,WAPHL_SAL-A00436, ,,CLSI,,,,,,,,,
4661,SRR1544177,SAMN02782487,<= 1,<= 1, ,4,1,<= 0.25,4,<= 0.015,0.5,4,== 64,64,> 32,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,susceptible,susceptible,chicken breast,Hadar,2004,FDA,USA:OR,WAPHL_SAL-A00435, ,,CLSI,,,,,,,,,
4662,SRR1544391,SAMN02782486,16,> 32, ,8,2,<= 0.25,16,0.03,<= 0.25,8,== 64,> 256,<= 4,0.25,== 64,intermediate,resistant, ,susceptible,susceptible,susceptible,intermediate,susceptible,susceptible,susceptible,resistant,resistant,susceptible,susceptible,resistant,ground turkey,Saintpaul,2004,FDA,USA:OR,WAPHL_SAL-A00434, ,,CLSI,,,,,,,,,
4663,SRR1544246,SAMN02782485,16,> 32, ,4,2,<= 0.25,16,0.03,16,8,<= 32,> 256,<= 4,0.5,== 32,intermediate,resistant, ,susceptible,susceptible,susceptible,intermediate,susceptible,resistant,susceptible,susceptible,resistant,susceptible,susceptible,intermediate,ground turkey,Saintpaul,2004,FDA,USA:OR,WAPHL_SAL-A00433, ,,CLSI,,,,,,,,,
4664,SRR1544239,SAMN02782484,> 32,> 32, ,> 32,> 8,16,4,<= 0.015,<= 0.25,4,<= 32,> 256,> 32,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,resistant,susceptible,susceptible,chicken breast,Typhimurium,2004,FDA,USA:NY,WAPHL_SAL-A00432, ,,CLSI,,,,,,,,,
4665,SRR1544238,SAMN02782483,16,> 32, ,4,1,<= 0.25,8,<= 0.015,16,4,== 64,> 256,> 32,<= 0.125,== 64,intermediate,resistant, ,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,resistant,resistant,susceptible,resistant,ground turkey,Saintpaul,2004,FDA,USA:NY,WAPHL_SAL-A00431, ,,CLSI,,,,,,,,,
4666,SRR1544207,SAMN02782482,8,> 32, ,2,1,<= 0.25,8,<= 0.015,16,4,<= 32,> 256,> 32,<= 0.125,<= 8,susceptible,resistant, ,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,resistant,resistant,susceptible,susceptible,ground turkey,Agona,2004,FDA,USA:NY,WAPHL_SAL-A00430, ,,CLSI,,,,,,,,,
4667,SRR1544152,SAMN02782481,<= 1,<= 1, ,2,0.5,<= 0.25,8,<= 0.015,0.5,4,> 64,64,> 32,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,susceptible,susceptible,ground turkey,Hadar,2004,FDA,USA:NY,WAPHL_SAL-A00429, ,,CLSI,,,,,,,,,
4668,SRR1544229,SAMN02782480,> 32,> 32, ,> 32,> 8,32,8,<= 0.015,0.5,4,<= 32,> 256,> 32,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,resistant,susceptible,susceptible,chicken breast,Typhimurium,2004,FDA,USA:NY,WAPHL_SAL-A00428, ,,CLSI,,,,,,,,,
4669,SRR1544168,SAMN02782479,> 32,> 32, ,32,> 8,16,<= 2,<= 0.015,<= 0.25,2,== 64,<= 16,> 32,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,susceptible,susceptible,chicken breast,Kentucky,2004,FDA,USA:NY,WAPHL_SAL-A00427, ,,CLSI,,,,,,,,,
4670,SRR1544176,SAMN02782478,> 32,> 32, ,32,> 8,16,8,<= 0.015,0.5,4,> 64,64,> 32,<= 0.125,> 64,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,susceptible,resistant,chicken breast,Kentucky,2004,FDA,USA:NY,WAPHL_SAL-A00426, ,,CLSI,,,,,,,,,
4671,SRR1544144,SAMN02782477,<= 1,<= 1, ,2,1,<= 0.25,8,<= 0.015,0.5,4,== 64,32,> 32,<= 0.125,> 64,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,susceptible,resistant,ground turkey,Heidelberg,2004,FDA,USA:NY,WAPHL_SAL-A00425, ,,CLSI,,,,,,,,,
4672,SRR1544299,SAMN02782476,> 32,> 32, ,32,> 8,16,4,<= 0.015,0.5,4,== 64,64,> 32,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,susceptible,susceptible,chicken breast,Kentucky,2004,FDA,USA:NY,WAPHL_SAL-A00424, ,,CLSI,,,,,,,,,
4673,SRR1544418,SAMN02782475,<= 1,<= 1, ,2,0.5,<= 0.25,4,<= 0.015,<= 0.25,4,== 64,64,> 32,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,susceptible,susceptible,chicken breast,Kentucky,2004,FDA,USA:NY,WAPHL_SAL-A00423, ,,CLSI,,,,,,,,,
4674,SRR1544182,SAMN02782474,16,> 32, ,4,1,<= 0.25,8,<= 0.015,16,4,== 64,> 256,<= 4,0.25,== 64,intermediate,resistant, ,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,resistant,susceptible,susceptible,resistant,ground turkey,Saintpaul,2004,FDA,USA:NY,WAPHL_SAL-A00422, ,,CLSI,,,,,,,,,
4675,SRR1544319,SAMN02782473,16,> 32, ,2,1,<= 0.25,8,<= 0.015,8,4,== 64,> 256,<= 4,<= 0.125,== 64,intermediate,resistant, ,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,resistant,resistant,susceptible,susceptible,resistant,ground turkey,Saintpaul,2004,FDA,USA:NY,WAPHL_SAL-A00421, ,,CLSI,,,,,,,,,
4676,SRR1544433,SAMN02782472,<= 1,<= 1, ,4,0.5,<= 0.25,8,<= 0.015,<= 0.25,4,<= 32,64,16,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,ground turkey,Schwarzengrund,2004,FDA,USA:NY,WAPHL_SAL-A00420, ,,CLSI,,,,,,,,,
4677,SRR1544370,SAMN02782471,> 32,> 32, ,32,> 8,16,4,<= 0.015,1,4,== 64,64,> 32,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,susceptible,susceptible,ground turkey,Agona,2004,FDA,USA:NY,WAPHL_SAL-A00419, ,,CLSI,,,,,,,,,
4678,SRR1544347,SAMN02782470,> 32,> 32, ,32,> 8,8,8,<= 0.015,0.5,4,== 64,64,> 32,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,susceptible,susceptible,chicken breast,Kentucky,2004,FDA,USA:NY,WAPHL_SAL-A00418, ,,CLSI,,,,,,,,,
4679,SRR1544198,SAMN02782469,> 32,> 32, ,> 32,> 8,16,4,<= 0.015,<= 0.25,4,<= 32,> 256,> 32,<= 0.125,> 64,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,resistant,susceptible,resistant,chicken breast,Typhimurium,2004,FDA,USA:NY,WAPHL_SAL-A00417, ,,CLSI,,,,,,,,,
4680,SRR1544213,SAMN02782468,2,<= 1, ,2,1,<= 0.25,8,<= 0.015,<= 0.25,4,> 64,64,> 32,<= 0.125,> 64,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,susceptible,resistant,Pork Chop,Heidelberg,2004,FDA,USA:NY,WAPHL_SAL-A00416, ,,CLSI,,,,,,,,,
4681,SRR1544295,SAMN02782467,<= 1,<= 1, ,4,1,<= 0.25,8,<= 0.015,0.5,4,<= 32,64,16,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,ground turkey,Schwarzengrund,2004,FDA,USA:NY,WAPHL_SAL-A00415, ,,CLSI,,,,,,,,,
4682,SRR1544384,SAMN02782466,<= 1,<= 1, ,2,0.5,<= 0.25,4,<= 0.015,<= 0.25,4,<= 32,32,> 32,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,ground turkey,"IIIa 18:z4,z32:-",2004,FDA,USA:NY,WAPHL_SAL-A00414, ,,CLSI,,,,,,,,,
4683,SRR1544237,SAMN02782465,<= 1,<= 1, ,2,1,<= 0.25,8,<= 0.015,1,4,<= 32,64,8,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,susceptible,ground turkey,Schwarzengrund,2004,FDA,USA:NY,WAPHL_SAL-A00413, ,,CLSI,,,,,,,,,
4684,SRR2939123,SAMN02777821,2,2, ,2,0.5,<= 0.25,8,<= 0.015,<= 0.25,4,<= 32,> 256,> 32,0.25,> 64,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,resistant,susceptible,resistant,chicken breast,Typhimurium var. 5-,2004,FDA,USA:CT,NY-N140, ,,CLSI,,,,,,,,,
4685,SRR1793248,SAMN02777815,<= 1,<= 1, ,2,0.5,<= 0.25,8,<= 0.015,<= 0.25,8,<= 32,64,<= 4,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,ground turkey,Reading,2004,FDA,USA:CO,NY-N127, ,,CLSI,,,,,,,,,
4686,SRR1793241,SAMN02777801,<= 1,<= 1, ,2,0.5,<= 0.25,8,<= 0.015,<= 0.25,4,<= 32,64,<= 4,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,ground turkey,Reading,2004,FDA,USA:CA,NY-N12, ,,CLSI,,,,,,,,,
4687,SRR2939119,SAMN02777788,> 32,> 32, ,> 16,> 8,16,8,<= 0.015,0.5,4,<= 32, ,<= 4,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible, ,susceptible,susceptible,susceptible,chicken breast,Typhimurium var. 5-,2003,FDA,USA:MD,NY-33951, ,,CLSI,,,,,,,,,
4688,SRR2533586,SAMN02777787,> 32,> 32, ,> 16,> 8,32,8,<= 0.015,0.5,4,<= 32, ,<= 4,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible, ,susceptible,susceptible,susceptible,chicken breast,Typhimurium var. 5-,2003,FDA,USA:MD,NY-33950, ,,CLSI,,,,,,,,,
4689,SRR2533585,SAMN02777786,> 32,> 32, ,> 16,> 8,16,8,<= 0.015,0.5,4,<= 32, ,<= 4,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible, ,susceptible,susceptible,susceptible,chicken breast,Typhimurium var. 5-,2003,FDA,USA:MD,NY-33949, ,,CLSI,,,,,,,,,
4690,SRR2533583,SAMN02777782,> 32,> 32, ,> 16,> 8,16,8,0.03,0.5,8,> 64, ,<= 4,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,resistant, ,susceptible,susceptible,susceptible,chicken breast,Typhimurium var. 5-,2003,FDA,USA:MD,NY-33945, ,,CLSI,,,,,,,,,
4691,SRR2533582,SAMN02777780,> 32,> 32, ,> 16,> 8,32,8,<= 0.015,<= 0.25,4,== 64, ,<= 4,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,resistant, ,susceptible,susceptible,susceptible,chicken breast,Typhimurium var. 5-,2003,FDA,USA:MD,NY-33943, ,,CLSI,,,,,,,,,
4692,SRR2533581,SAMN02777779,> 32,> 32, ,> 16,> 8,16,8,<= 0.015,<= 0.25,4,<= 32, ,<= 4,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible, ,susceptible,susceptible,susceptible,chicken breast,Typhimurium var. 5-,2003,FDA,USA:MD,NY-33942, ,,CLSI,,,,,,,,,
4693,SRR1813445,SAMN02777769,<= 1,2, ,4,1,<= 0.25,8,<= 0.015,0.5,4,<= 32, ,> 32,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible, ,resistant,susceptible,susceptible,ground turkey,Reading,2003,FDA,USA:CA,NY-32999, ,,CLSI,,,,,,,,,
4694,SRR1664688,SAMN02777768,<= 1,2, ,2,0.5,<= 0.25,8,<= 0.015,16,4,> 64, ,> 32,<= 0.125,> 64,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant, ,resistant,susceptible,resistant,ground turkey,Hadar,2003,FDA,USA:CA,NY-32998, ,,CLSI,,,,,,,,,
4695,SRR1813436,SAMN02777767,<= 1,<= 1, ,4,1,<= 0.25,8,<= 0.015,0.5,8,<= 32, ,<= 4,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible, ,susceptible,susceptible,susceptible,ground turkey,Reading,2003,FDA,USA:CA,NY-32997, ,,CLSI,,,,,,,,,
4696,SRR1777998,SAMN02777757,16,> 32, ,4,1,<= 0.25,16,0.03,0.5,4,<= 32, ,> 32,<= 0.125,<= 8,intermediate,resistant, ,susceptible,susceptible,susceptible,intermediate,susceptible,susceptible,susceptible,susceptible, ,resistant,susceptible,susceptible,ground turkey,Reading,2003,FDA,USA:GA,NY-32508, ,,CLSI,,,,,,,,,
4697,SRR1778038,SAMN02777754,> 32,> 32, ,> 16,> 8,16,8,<= 0.015,0.5,4,<= 32, ,<= 4,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible, ,susceptible,susceptible,susceptible,chicken breast,Typhimurium var. 5-,2003,FDA,USA:GA,NY-32504, ,,CLSI,,,,,,,,,
4698,SRR1752881,SAMN02777753,8,> 32, ,4,1,<= 0.25,8,0.03,> 16,4,> 64, ,<= 4,<= 0.125,<= 8,susceptible,resistant, ,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant, ,susceptible,susceptible,susceptible,ground turkey,Bredeney,2003,FDA,USA:GA,NY-32503, ,,CLSI,,,,,,,,,
4699,SRR1752844,SAMN02777752,8,> 32, ,8,1,<= 0.25,16,0.03,> 16,4,> 64, ,<= 4,<= 0.125,== 32,susceptible,resistant, ,susceptible,susceptible,susceptible,intermediate,susceptible,resistant,susceptible,resistant, ,susceptible,susceptible,intermediate,ground turkey,Bredeney,2003,FDA,USA:GA,NY-32502, ,,CLSI,,,,,,,,,
4700,SRR1752900,SAMN02777751,> 32,> 32, ,> 16,> 8,16,4,<= 0.015,<= 0.25,2,<= 32, ,> 32,0.25,> 64,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible, ,resistant,susceptible,resistant,chicken breast,Typhimurium var. 5-,2003,FDA,USA:NY,NY-32463, ,,CLSI,,,,,,,,,
4701,SRR1752880,SAMN02777750,16,> 32, ,4,1,<= 0.25,8,<= 0.015,> 16,4,== 64, ,<= 4,<= 0.125,== 64,intermediate,resistant, ,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant, ,susceptible,susceptible,resistant,ground turkey,Senftenberg,2003,FDA,USA:NY,NY-32462, ,,CLSI,,,,,,,,,
4702,SRR1752892,SAMN02777749,32,> 32, ,4,1,<= 0.25,8,<= 0.015,16,4,== 64, ,<= 4,<= 0.125,== 64,resistant,resistant, ,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant, ,susceptible,susceptible,resistant,ground turkey,Saintpaul,2003,FDA,USA:NY,NY-32461, ,,CLSI,,,,,,,,,
4703,SRR1752869,SAMN02777748,> 32,> 32, ,> 16,> 8,16,4,<= 0.015,0.5,4,> 64, ,> 32,<= 0.125,<= 8,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,resistant, ,resistant,susceptible,susceptible,chicken breast,Kentucky,2003,FDA,USA:NY,NY-32460, ,,CLSI,,,,,,,,,
4704,SRR1752726,SAMN02777747,<= 1,<= 1, ,4,1,<= 0.25,8,<= 0.015,<= 0.25,4,<= 32, ,> 32,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible, ,resistant,susceptible,susceptible,ground turkey,Agona,2003,FDA,USA:NY,NY-32459, ,,CLSI,,,,,,,,,
4705,SRR1752879,SAMN02777746,<= 1,<= 1, ,8,0.5,<= 0.25,8,<= 0.015,0.5,4,<= 32, ,> 32,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible, ,resistant,susceptible,susceptible,ground turkey,Agona,2003,FDA,USA:NY,NY-32458, ,,CLSI,,,,,,,,,
4706,SRR1752874,SAMN02777745,16,> 32, ,4,1,<= 0.25,8,<= 0.015,16,4,== 64, ,<= 4,0.25,> 64,intermediate,resistant, ,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant, ,susceptible,susceptible,resistant,ground turkey,Saintpaul,2003,FDA,USA:NY,NY-32456, ,,CLSI,,,,,,,,,
4707,SRR1752833,SAMN02777744,<= 1,> 32, ,4,1,<= 0.25,8,0.5,2,> 32,== 64, ,<= 4,0.5,== 64,susceptible,resistant, ,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,resistant,resistant, ,susceptible,susceptible,resistant,ground turkey,Saintpaul,2003,FDA,USA:NY,NY-32455, ,,CLSI,,,,,,,,,
4708,SRR1752866,SAMN02777743,<= 1,<= 1, ,4,1,<= 0.25,8,<= 0.015,0.5,4,<= 32, ,<= 4,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible, ,susceptible,susceptible,susceptible,ground turkey,Senftenberg,2003,FDA,USA:NY,NY-32454, ,,CLSI,,,,,,,,,
4709,SRR1752873,SAMN02777742,<= 1,2, ,2,0.5,<= 0.25,4,<= 0.015,<= 0.25,4,== 64, ,> 32,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant, ,resistant,susceptible,susceptible,chicken breast,Kentucky,2003,FDA,USA:NY,NY-32453, ,,CLSI,,,,,,,,,
4710,SRR1752899,SAMN02777741,<= 1,2, ,4,1,<= 0.25,8,<= 0.015,16,4,> 64, ,<= 4,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant, ,susceptible,susceptible,susceptible,ground turkey,Reading,2003,FDA,USA:NY,NY-32451, ,,CLSI,,,,,,,,,
4711,SRR1752865,SAMN02777740,<= 1,<= 1, ,2,0.5,<= 0.25,4,<= 0.015,> 16,2,== 64, ,<= 4,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant, ,susceptible,susceptible,susceptible,ground turkey,"IIIa 18:z4,z23:-",2003,FDA,USA:NY,NY-32450, ,,CLSI,,,,,,,,,
4712,SRR1735419,SAMN02777737,> 32,> 32, ,> 16,> 8,16,4,<= 0.015,0.5,4,<= 32, ,> 32,<= 0.125,> 64,resistant,resistant, ,resistant,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible, ,resistant,susceptible,resistant,chicken breast,Typhimurium var. 5-,2003,FDA,USA:CT,NY-32421, ,,CLSI,,,,,,,,,
4713,SRR1735398,SAMN02777736,2,<= 1, ,2,0.5,<= 0.25,4,<= 0.015,0.5,4,<= 32, ,> 32,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible, ,resistant,susceptible,susceptible,ground turkey,Heidelberg,2003,FDA,USA:CT,NY-32420, ,,CLSI,,,,,,,,,
4714,SRR1735418,SAMN02777735,<= 1,<= 1, ,4,1,<= 0.25,8,<= 0.015,<= 0.25,4,<= 32, ,> 32,<= 0.125,<= 8,susceptible,susceptible, ,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible, ,resistant,susceptible,susceptible,ground turkey,Agona,2003,FDA,USA:CT,NY-32419, ,,CLSI,,,,,,,,,
